origin_country,time_position,last_contact,longitude,latitude,geo_altitude,on_ground,velocity,true_track,vertical_rate,baro_altitude,position_source,timestamp
United States,1650480261,1650480261,-84.6074,41.4791,9464.04,False,199.36,272.96,-13.66,9296.4,0,1650480261
Croatia,1650480261,1650480261,-7.9698,37.0195,,True,0,8.44,,,0,1650480261
United Kingdom,1650480261,1650480261,0.2071,52.2625,,False,51.3,201.16,1.63,632.46,0,1650480261
United States,1650480261,1650480261,-83.3537,42.8372,982.98,False,56.45,198.6,0.33,944.88,0,1650480261
United States,1650480260,1650480261,-94.7569,30.0544,11620.5,False,260.5,101.04,5.53,11209.02,0,1650480261
United States,1650480261,1650480261,-75.4055,38.6859,10591.8,False,217.6,193.67,0.33,10363.2,0,1650480261
United States,1650480261,1650480261,-111.8539,33.1571,1402.08,False,45.62,209.74,-0.65,1417.32,0,1650480261
United States,1650480002,1650480006,-86.8159,39.5413,708.66,False,70.48,0.42,-0.33,670.56,0,1650480261
United States,1650480147,1650480161,-111.7162,33.4681,464.82,False,33.59,229.97,-2.93,502.92,0,1650480261
United States,1650480255,1650480261,-85.7822,35.8801,5280.66,False,111.64,359.74,0.33,5105.4,0,1650480261
Canada,1650480261,1650480261,-95.9642,34.5675,10393.68,False,223.93,28.1,6.5,10104.12,0,1650480261
United States,1650480167,1650480167,-104.6962,39.9032,1691.64,False,83.34,180.35,-5.53,1714.5,0,1650480261
United States,1650480261,1650480261,-77.3105,38.2132,10888.98,False,248.47,41.81,-5.53,10622.28,0,1650480261
United States,1650480261,1650480261,-122.3922,47.3034,426.72,False,35.08,85.79,1.3,518.16,0,1650480261
Turkey,1650480261,1650480261,8.2608,50.4059,11247.12,False,236.73,129.71,0.33,11277.6,0,1650480261
Ireland,1650480258,1650480261,-2.9326,40.3033,3086.1,False,155.79,257.8,-9.43,3086.1,0,1650480261
United States,1650480150,1650480150,-123.0232,48.5082,83.82,False,39.94,352.6,-4.88,213.36,0,1650480261
United States,1650480260,1650480260,-83.4082,29.2283,11064.24,False,222.25,26.09,0,10668,0,1650480261
Brazil,1650480261,1650480261,-49.1657,-25.9655,11132.82,False,288.09,31.79,0,10660.38,0,1650480261
Venezuela,1650480259,1650480259,-68.7187,11.94,9966.96,False,236.13,306.5,5.53,9380.22,0,1650480261
Ireland,1650479956,1650479958,0.2145,51.8714,213.36,False,71.36,42.66,-3.25,144.78,0,1650480261
United States,1650480261,1650480261,-88.1076,41.0442,4861.56,False,175.03,184.89,0,4823.46,0,1650480261
Ireland,1650480261,1650480261,-3.5919,51.4059,1264.92,False,111.01,337.95,-3.9,1203.96,0,1650480261
United States,1650480260,1650480260,-120.1721,39.2253,3474.72,False,112.29,123.98,8.78,3482.34,0,1650480261
Ireland,1650480261,1650480261,4.3538,42.9901,11224.26,False,227.1,211.1,0,11277.6,0,1650480261
Ireland,1650480258,1650480261,5.5338,44.3766,11254.74,False,225.73,205.51,0,11277.6,0,1650480261
United States,1650480261,1650480261,-72.2656,40.8651,266.7,False,118.05,62.21,4.55,198.12,0,1650480261
United States,1650480261,1650480261,-82.2276,33.7968,11308.08,False,226.39,328.95,0,10972.8,0,1650480261
United States,1650480261,1650480261,-81.4955,28.0139,11216.64,False,234.27,336.31,8.13,10789.92,0,1650480261
Ireland,1650480261,1650480261,-5.5534,53.0458,3550.92,False,129.85,302.87,-3.58,3505.2,0,1650480261
United States,1650480239,1650480260,-74.5972,40.2124,190.5,False,39.45,337.78,8.13,99.06,0,1650480261
United States,1650480260,1650480261,-64.0944,48.0229,10126.98,False,205.92,237.34,0,10363.2,0,1650480261
Canada,1650480261,1650480261,-86.2448,44.1318,11224.26,False,243.4,107.59,-6.18,11132.82,0,1650480261
Brazil,1650480261,1650480261,-40.087,-20.3957,640.08,False,78.82,68.96,0.33,586.74,0,1650480261
Bahrain,1650480004,1650480004,54.6478,24.4264,,True,2.83,312.19,,,0,1650480261
Canada,1650480261,1650480261,-81.4211,30.9941,11650.98,False,224.04,357.24,0,11277.6,0,1650480261
United States,1650480064,1650480064,-94.0372,27.7571,11140.44,False,242.84,168.76,0,10668,0,1650480261
United States,1650480232,1650480232,-77.4536,38.9695,,True,0.06,87.19,,,0,1650480261
Bahrain,1650480260,1650480260,53.6393,24.8872,11109.96,False,242.99,113.85,0,10668,0,1650480261
Bahrain,1650480261,1650480261,51.903,25.6777,7879.08,False,218.12,121.89,7.8,7528.56,0,1650480261
Canada,1650480261,1650480261,-121.2741,49.2134,8039.1,False,215.67,85.62,11.05,8237.22,0,1650480261
United States,,1650479975,,,,False,212.38,117.56,3.58,,0,1650480261
United States,1650480261,1650480261,-115.8588,34.1475,10721.34,False,219.58,263.41,0,10363.2,0,1650480261
France,1650480261,1650480261,5.9813,49.5358,4351.02,False,134.52,97.91,-3.25,4312.92,0,1650480261
United States,1650480261,1650480261,-82.4203,29.6052,1203.96,False,57.27,345.96,0.98,1120.14,0,1650480261
Germany,1650480261,1650480261,-8.0482,36.5652,11071.86,False,224.46,48.34,0,10972.8,0,1650480261
United States,1650480261,1650480261,-81.7039,36.8708,11582.4,False,227,358.05,0,11277.6,0,1650480261
United States,1650480261,1650480261,-96.4479,41.4294,10447.02,False,216.13,268.64,0,10363.2,0,1650480261
United States,1650479934,1650480000,-86.0692,33.4013,2476.5,False,91.34,355.48,-0.33,2407.92,0,1650480261
United States,1650480261,1650480261,-87.0094,34.715,11315.7,False,218.05,287.15,0,10972.8,0,1650480261
United States,1650480260,1650480260,-82.0121,28.1332,838.2,False,45.06,71.36,3.9,731.52,0,1650480261
United States,1650480261,1650480261,-117.6445,33.435,1805.94,False,75.67,315.55,0,1798.32,0,1650480261
United States,1650480178,1650480182,-90.6663,38.6567,152.4,False,73.95,78.77,-3.58,205.74,0,1650480261
United States,1650480261,1650480261,-119.4286,37.3538,9372.6,False,188.62,253.2,0,9144,0,1650480261
United States,1650480190,1650480221,-118.146,33.8186,,True,0,90,,,0,1650480261
United States,1650480261,1650480261,-97.7856,40.8287,10096.5,False,204.91,247.88,8.45,10005.06,0,1650480261
United States,1650480261,1650480261,-83.1149,27.6255,7490.46,False,218.12,266.08,9.43,7178.04,0,1650480261
Viet Nam,1650480260,1650480260,106.0298,19.665,10210.8,False,221.38,334.69,-12.35,9624.06,0,1650480261
United States,1650480261,1650480261,-105.0881,40.0785,2255.52,False,57.65,34.82,-1.63,2293.62,0,1650480261
United States,1650480261,1650480261,-80.3216,36.953,12748.26,False,218.5,6.49,-3.9,12481.56,0,1650480261
Bahrain,1650477879,1650480074,35.2294,33.7937,2560.32,False,138.77,274.25,15.93,10058.4,0,1650480261
United States,1650480259,1650480260,-100.4224,32.2589,14066.52,False,234.49,98.33,0,13723.62,0,1650480261
Norway,1650480261,1650480261,0.0984,39.1039,9349.74,False,223.41,19.64,6.5,9486.9,0,1650480261
Ireland,1650480261,1650480261,16.0358,43.0102,10988.04,False,200.5,320.1,0,10972.8,0,1650480261
Ireland,1650480261,1650480261,1.4066,45.9449,11224.26,False,226.21,190.75,0,11277.6,0,1650480261
Ireland,1650480261,1650480261,-6.286,53.4239,,True,1.8,275.62,,,0,1650480261
Democratic People's Republic of Korea,,1650480261,,,,False,140.56,139.9,0,,0,1650480261
Ireland,1650480261,1650480261,-3.1816,52.7968,5029.2,False,166.32,2.48,-4.88,4998.72,0,1650480261
Spain,1650480261,1650480261,-6.4957,41.4839,9784.08,False,222.56,72.24,0.33,9753.6,0,1650480261
Spain,1650480257,1650480260,8.8557,40.4464,12527.28,False,210.5,268.32,-0.65,12496.8,0,1650480261
United States,1650480261,1650480261,-112.1969,33.4738,2293.62,False,139.43,0.85,16.26,2286,0,1650480261
United Kingdom,1650480260,1650480261,15.1817,46.0319,11849.1,False,242.95,116.67,-0.33,11887.2,0,1650480261
United States,1650480261,1650480261,-105.5602,31.7136,11407.14,False,219.31,279.86,0.33,10980.42,0,1650480261
United States,1650480261,1650480261,-91.8333,40.9341,13205.46,False,210.47,268.6,-0.33,13098.78,0,1650480261
United States,1650480258,1650480258,-71.5525,41.7952,716.28,False,44.53,310.31,-1.63,701.04,0,1650480261
Germany,1650480261,1650480261,-1.151,55.5035,11879.58,False,236.27,120.92,0.33,11887.2,0,1650480261
Canada,1650480261,1650480261,-102.0663,42.9877,11894.82,False,246.43,145.55,0,11887.2,0,1650480261
United States,1650480261,1650480261,-83.4785,34.3235,5204.46,False,192.21,232.39,-5.53,5006.34,0,1650480261
Germany,1650480261,1650480261,-117.4022,34.0967,4251.96,False,169.22,252.67,-3.9,4130.04,0,1650480261
United States,1650480257,1650480257,-65.6792,18.3641,2567.94,False,130.68,277.24,-10.4,2476.5,0,1650480261
United States,1650480261,1650480261,-97.409,35.3544,11544.3,False,257.23,131.76,0,11277.6,0,1650480261
United Kingdom,,1650480218,,,,False,7.2,64.69,,,0,1650480261
Ireland,1650480261,1650480261,-55.8169,48.256,11780.52,False,176.46,243.14,0,11582.4,0,1650480261
United Kingdom,1650480260,1650480261,23.5171,37.8301,9959.34,False,193.85,282.41,7.15,9799.32,0,1650480261
United States,1650480261,1650480261,-122.2155,47.492,45.72,False,41.42,353.58,5.85,182.88,0,1650480261
United States,1650480247,1650480251,-119.111,35.0923,4137.66,False,71.04,2.08,0.65,4084.32,0,1650480261
United States,1650480260,1650480261,-77.4541,35.7399,1912.62,False,72.09,211.88,0,1828.8,0,1650480261
United States,1650480261,1650480261,-79.5967,35.1723,10980.42,False,237.57,36.55,0,10668,0,1650480261
Turkey,1650480259,1650480260,19.2366,43.8762,11224.26,False,248.14,130.46,0,11277.6,0,1650480261
United States,1650480261,1650480261,-76.1442,38.5649,11041.38,False,240.48,36.04,-13,10805.16,0,1650480261
United States,1650480261,1650480261,-81.4581,38.4256,11849.1,False,225.04,252.85,0,11582.4,0,1650480261
United States,1650480261,1650480261,-83.2427,34.7061,5699.76,False,186.96,248.87,-15.28,5509.26,0,1650480261
Ireland,1650480261,1650480261,-0.2004,51.7127,11841.48,False,219.24,125.26,0,11887.2,0,1650480261
Ireland,1650480261,1650480261,1.9352,42.7961,9052.56,False,177.51,175.51,-7.8,9113.52,0,1650480261
Norway,1650480172,1650480173,7.3804,62.0787,12222.48,False,231.18,32.74,8.13,12161.52,0,1650480261
United States,1650480261,1650480261,-121.9241,38.452,1447.8,False,115.96,80.04,-4.88,1463.04,0,1650480261
United States,1650480261,1650480261,-84.2672,42.2314,5570.22,False,133.31,339.68,0,5486.4,0,1650480261
United States,1650480260,1650480261,-83.0134,29.6635,11963.4,False,232.39,205.71,0,11582.4,0,1650480261
Ireland,1650480261,1650480261,9.802,48.0603,2560.32,False,133.46,129.21,-1.63,2537.46,0,1650480261
Ireland,1650480261,1650480261,2.443,52.1324,10568.94,False,223.27,90.4,9.75,10591.8,0,1650480261
United States,,1650480247,,,,False,83.88,181.41,-0.33,,0,1650480261
United States,1650480261,1650480261,-75.4535,40.794,8260.08,False,193.92,258.21,6.83,8138.16,0,1650480261
United States,1650480259,1650480261,-96.8214,32.8266,594.36,False,88.72,139.94,6.83,640.08,0,1650480261
Ireland,1650480261,1650480261,3.9712,49.4982,11247.12,False,225.04,222.41,0,11277.6,0,1650480261
Ireland,1650480261,1650480261,3.9301,49.7291,11239.5,False,225.01,243.67,0,11277.6,0,1650480261
United States,1650480259,1650480260,-114.1484,35.8665,1988.82,False,58.21,273.04,0.33,1981.2,0,1650480261
Ireland,1650480233,1650480233,1.3691,43.6328,,True,2.06,146.25,,,0,1650480261
Canada,1650480260,1650480260,-97.1418,50.9849,7322.82,False,170.89,6.57,-0.33,7620,0,1650480261
United States,,1650480235,,,,False,70.64,62.69,0.98,,0,1650480261
Ireland,1650480261,1650480261,-4.4705,51.0104,11849.1,False,228.33,147.42,0,11887.2,0,1650480261
United Kingdom,1650480261,1650480261,9.0135,47.0716,10988.04,False,209.09,289.55,0,10972.8,0,1650480261
United States,1650480261,1650480261,-117.3681,33.8272,2781.3,False,116.84,262.16,-4.88,2735.58,0,1650480261
Canada,1650480250,1650480257,-120.6972,49.1479,8039.1,False,227.47,85.85,6.18,8244.84,0,1650480261
United States,1650480028,1650480028,-77.3,37.4872,144.78,False,80.06,327.33,-4.23,-22.86,0,1650480261
United States,1650480260,1650480260,-81.6035,40.1638,9342.12,False,218.15,269.19,0,9144,0,1650480261
Spain,1650480260,1650480260,-60.5023,14.6785,12847.32,False,235.98,215.6,0,12192,0,1650480261
Ireland,1650480261,1650480261,9.7383,57.0451,10698.48,False,220.19,142.59,0.33,10660.38,0,1650480261
Ireland,1650480261,1650480261,9.1077,50.3642,10919.46,False,214.48,328.64,-0.33,10972.8,0,1650480261
Canada,1650480261,1650480261,-74.0216,45.3716,3070.86,False,130.86,325.25,12.68,3124.2,0,1650480261
United States,1650480261,1650480261,-117.1478,46.5443,7322.82,False,184.18,158.02,5.2,7421.88,0,1650480261
United States,1650479968,1650479972,-111.0938,38.6963,9982.2,False,200.98,266.62,0,9753.6,0,1650480261
United States,1650480009,1650480009,-103.0052,31.3033,3634.74,False,51.12,298.89,1.3,3535.68,0,1650480261
United States,1650480259,1650480259,-88.9705,38.2973,4069.08,False,127.35,294.08,-19.83,3992.88,0,1650480261
United States,1650480261,1650480261,-103.7456,40.72,5981.7,False,175.63,246.89,-7.15,5951.22,0,1650480261
United States,1650480261,1650480261,-79.9891,42.0564,6507.48,False,158.71,78.22,0,6400.8,0,1650480261
Canada,1650480261,1650480261,-111.0735,31.8837,12336.78,False,243.75,168.93,0,11887.2,0,1650480261
Belgium,1650480260,1650480261,51.8911,25.4757,2103.12,False,137.16,285.44,-4.23,2049.78,0,1650480261
Spain,1650480261,1650480261,-47.0078,-15.1255,11330.94,False,261.75,37.25,0,10668,0,1650480261
Canada,1650480239,1650480239,-79.5969,43.677,,True,0.9,202.5,,,0,1650480261
Hungary,1650480261,1650480261,7.8782,51.6647,11559.54,False,233.18,277.86,0.33,11582.4,0,1650480261
United States,1650480261,1650480261,-74.397,39.4589,1013.46,False,48.37,38.09,0.65,960.12,0,1650480261
United States,1650480261,1650480261,-80.7656,27.6091,8663.94,False,227.23,327.86,2.93,8328.66,0,1650480261
United States,1650479970,1650479975,-111.696,45.4787,5097.78,False,121.74,115.27,0,5196.84,0,1650480261
United States,1650480261,1650480261,-76.7284,39.6275,441.96,False,49.23,145.65,-1.63,396.24,0,1650480261
Canada,1650480259,1650480261,-121.0388,49.0776,9906,False,252.05,82.73,4.55,10172.7,0,1650480261
United States,1650480261,1650480261,-89.6543,37.9291,11833.86,False,201.71,279.25,0,11582.4,0,1650480261
United States,1650480260,1650480260,-121.9973,47.1729,960.12,False,37.08,119.05,0.65,1066.8,0,1650480261
United States,1650480260,1650480261,-78.2569,37.9343,11849.1,False,230.85,222.47,0,11582.4,0,1650480261
Spain,1650480261,1650480261,-1.5249,41.8148,10858.5,False,225.14,39.44,1.95,10942.32,0,1650480261
Brazil,1650480261,1650480261,-43.4303,-22.9146,1691.64,False,109.38,65.85,-3.9,1584.96,0,1650480261
Spain,1650480260,1650480261,-2.7944,41.8731,8907.78,False,214.89,26.14,8.13,8961.12,0,1650480261
Brazil,1650480261,1650480261,-47.9859,-15.8836,1348.74,False,75.8,86.11,-3.25,1295.4,0,1650480261
Spain,1650480261,1650480261,-1.6376,43.4895,11841.48,False,229.6,209.09,0,11887.2,0,1650480261
Norway,1650480261,1650480261,16.5332,59.5905,518.16,False,49.48,154.77,-1.3,419.1,0,1650480261
United States,1650480261,1650480261,-118.6917,35.1206,9273.54,False,214.93,349.66,8.13,8968.74,0,1650480261
United States,1650480260,1650480261,-85.9249,40.0031,739.14,False,76.07,302.29,0.65,708.66,0,1650480261
United States,1650480259,1650480260,-97.6767,46.2413,9006.84,False,196.18,285.2,0.33,9144,0,1650480261
United States,,1650480239,,,1981.2,False,122.07,209.27,0,1927.86,0,1650480261
United States,1650480259,1650480261,-75.9794,37.8416,12428.22,False,200.54,216.34,-0.33,12184.38,0,1650480261
United States,1650480260,1650480260,-112.4896,33.9438,1943.1,False,124.19,53.08,-19.83,1950.72,0,1650480261
Luxembourg,1650480252,1650480252,16.5518,48.1198,,True,7.72,180,,,0,1650480261
United States,1650480254,1650480254,-106.8357,38.3912,10576.56,False,186.44,251.17,-0.33,10347.96,0,1650480261
United Kingdom,1650480253,1650480260,16.6995,43.2318,11597.64,False,203.11,310.99,0,11582.4,0,1650480261
Luxembourg,1650480261,1650480261,0.4091,40.1308,11521.44,False,238.41,47.01,0,11582.4,0,1650480261
United Kingdom,1650480261,1650480261,-3.2682,52.2887,4602.48,False,134.7,4.6,0,4572,0,1650480261
Luxembourg,1650480261,1650480261,6.2154,49.6305,,True,10.29,64.69,,,0,1650480261
United States,1650480261,1650480261,-91.6311,30.6481,11102.34,False,247.6,137.53,0,10668,0,1650480261
United States,1650480261,1650480261,-81.9206,40.1831,10584.18,False,206.83,269.14,0,10363.2,0,1650480261
United States,1650480247,1650480249,-77.8713,37.3543,1089.66,False,30.67,292.69,-2.6,990.6,0,1650480261
United States,1650480244,1650480244,-97.571,35.4841,594.36,False,40.69,272.9,1.95,701.04,0,1650480261
United Kingdom,1650480261,1650480261,4.5602,52.5272,2903.22,False,152.11,304.39,14.63,2872.74,0,1650480261
Ireland,1650480261,1650480261,-0.9978,48.257,11536.68,False,229.53,348.36,0,11582.4,0,1650480261
United States,1650480261,1650480261,-122.3056,47.5369,,True,1.03,315,,,0,1650480261
United States,1650480261,1650480261,-73.0192,41.9323,4815.84,False,138.01,272.56,0,4770.12,0,1650480261
United States,1650480261,1650480261,-80.3161,40.7386,1607.82,False,76.49,128.72,-0.65,1554.48,0,1650480261
United States,1650480018,1650480020,-86.6582,36.1365,175.26,False,61.66,197.98,-3.25,129.54,0,1650480261
United States,1650480252,1650480257,-105.1576,40.1637,,True,0,331.88,,,0,1650480261
France,1650480260,1650480261,3.2919,46.1748,5859.78,False,144.16,210.68,-0.33,5791.2,0,1650480261
United States,1650480261,1650480261,-91.342,32.6223,12550.14,False,219.5,289.58,-0.33,12184.38,0,1650480261
Viet Nam,1650480261,1650480261,75.8297,29.5882,12321.54,False,262.49,132.7,-0.33,11887.2,0,1650480261
Kingdom of the Netherlands,1650480261,1650480261,-0.129,46.2597,12161.52,False,254.6,21.33,0,12192,0,1650480261
Canada,1650480261,1650480261,-80.8168,43.0887,1600.2,False,71.11,70.12,0,1554.48,0,1650480261
United States,1650480043,1650480043,-76.358,36.9376,297.18,False,64.83,90.91,-3.25,129.54,0,1650480261
United States,1650480204,1650480205,-97.6793,30.2113,144.78,False,62.27,178.58,-1.3,167.64,0,1650480261
United States,1650480261,1650480261,-87.8072,41.9165,10203.18,False,254.8,83.39,0,10058.4,0,1650480261
United States,1650480260,1650480260,-79.3114,37.8803,7840.98,False,172.51,106.81,-0.65,7604.76,0,1650480261
United States,1650480127,1650480161,-76.4848,42.2016,1584.96,False,86.24,250.48,-3.25,1524,0,1650480261
United States,1650480251,1650480252,-85.1904,42.1133,1021.08,False,62.05,101.96,-0.98,975.36,0,1650480261
Brazil,1650480260,1650480261,-36.7897,-10.2854,12603.48,False,237.19,36,-0.33,11894.82,0,1650480261
United States,1650479973,1650479973,-82.6397,27.7603,99.06,False,27.84,62.49,-1.63,0,0,1650480261
United States,1650480260,1650480261,-117.1851,32.5752,411.48,False,79.36,346.5,0.98,419.1,0,1650480261
United States,,1650480247,,,,False,6.17,354.38,,,0,1650480261
United Kingdom,1650480261,1650480261,2.9718,48.6191,8282.94,False,189.03,98.92,0,8229.6,0,1650480261
Brazil,1650480261,1650480261,-46.6475,-23.5223,1104.9,False,67.64,297.15,-0.33,1051.56,0,1650480261
Canada,1650480261,1650480261,-79.7098,43.5974,1249.68,False,116.2,239.69,4.55,1188.72,0,1650480261
United States,1650480226,1650480259,-75.6081,39.254,1607.82,False,51.3,344.29,0.98,1524,0,1650480261
United States,1650480096,1650480096,-82.0231,41.4954,2080.26,False,127.42,51.56,-7.48,2034.54,0,1650480261
United States,1650480221,1650480221,-122.2993,47.4468,,True,0,188.44,,,0,1650480261
United States,1650480257,1650480257,-89.099,33.3978,13997.94,False,187.3,234.39,0.33,13716,0,1650480261
Canada,1650480239,1650480256,-80.5387,34.2148,10683.24,False,235.68,185.51,0,10355.58,0,1650480261
Russian Federation,1650480260,1650480261,37.7864,55.4922,723.9,False,63.51,144.89,-3.9,693.42,0,1650480261
Canada,1650480261,1650480261,-111.1442,51.7346,9425.94,False,224.31,259.7,0,9753.6,0,1650480261
United States,1650480261,1650480261,-83.9538,36.0594,2438.4,False,131.5,69.86,0,2346.96,0,1650480261
United States,1650480260,1650480261,-91.1665,40.9355,11125.2,False,201.38,240.29,-0.33,10972.8,0,1650480261
United Kingdom,1650480261,1650480261,37.8461,55.5867,4610.1,False,166.77,11.21,14.96,4587.24,0,1650480261
United States,1650480261,1650480261,-74.3877,40.7264,731.52,False,47.69,339.81,1.63,662.94,0,1650480261
United States,1650480261,1650480261,-79.257,37.9174,11803.38,False,208.37,237.6,-0.65,11582.4,0,1650480261
Australia,1650480261,1650480261,174.5643,-37.1759,4175.76,False,200,241.92,15.28,4000.5,0,1650480261
United States,1650480258,1650480259,-81.4535,33.6012,1242.06,False,32.48,273.63,2.28,1143,0,1650480261
United States,1650480244,1650480244,-87.0774,34.4809,1013.46,False,44.29,120.74,0,967.74,0,1650480261
Russian Federation,1650480261,1650480261,61.4825,57.1594,6659.88,False,219.72,63.73,7.15,6827.52,0,1650480261
United States,1650480260,1650480260,-102.2499,39.1967,2141.22,False,67.42,138.4,3.9,2202.18,0,1650480261
United States,1650480261,1650480261,-122.0586,47.4217,868.68,False,35.08,85.79,0.33,982.98,0,1650480261
Brazil,1650480261,1650480261,-41.7252,-19.8958,12519.66,False,263.49,20.1,0,11887.2,0,1650480261
United States,1650480260,1650480261,-117.3796,33.1892,259.08,False,52.89,37.09,-1.95,274.32,0,1650480261
United States,1650480261,1650480261,-78.2822,42.9582,906.78,False,66.13,76.5,-1.3,853.44,0,1650480261
United States,1650480259,1650480259,-112.1178,34.7275,6339.84,False,210.41,127.15,-8.13,6141.72,0,1650480261
Brazil,1650480243,1650480243,-46.8536,-23.9613,8808.72,False,196.47,192.4,19.18,8427.72,0,1650480261
Canada,1650480261,1650480261,-80.1192,43.9135,4267.2,False,166.33,313.12,9.75,4251.96,0,1650480261
United States,1650480258,1650480258,-77.4518,38.945,,True,0,0,,,0,1650480261
Canada,1650480261,1650480261,-112.6227,45.5942,11178.54,False,243.75,171.01,-0.33,11277.6,0,1650480261
Canada,1650480261,1650480261,-73.4605,45.7734,861.06,False,74.18,108.18,4.23,845.82,0,1650480261
United States,1650480261,1650480261,-77.8533,41.6447,11407.14,False,268.19,85.93,0,11277.6,0,1650480261
United States,1650480213,1650480213,-122.3793,37.6188,,True,6.17,168.75,,,0,1650480261
United Arab Emirates,1650480254,1650480254,53.2741,27.136,11719.56,False,245.03,149.88,0,11277.6,0,1650480261
United States,1650480261,1650480261,-118.3816,34.1904,327.66,False,32.45,64.65,-0.33,335.28,0,1650480261
United States,1650480261,1650480261,-89.0538,36.3031,11902.44,False,185.73,270.79,-0.33,11582.4,0,1650480261
Lebanon,1650480188,1650480188,35.4904,33.8203,,True,9.26,357.19,,,0,1650480261
Canada,1650480259,1650480259,-79.3133,40.5652,2232.66,False,99.82,14.32,-0.98,2164.08,0,1650480261
United States,1650480261,1650480261,-71.049,41.8875,3375.66,False,174.34,59.5,-4.88,3383.28,0,1650480261
United States,1650480261,1650480261,-95.865,41.2767,1493.52,False,121.24,276.82,0,1592.58,0,1650480261
United States,1650480261,1650480261,-76.7633,42.0589,9471.66,False,171.29,201.87,5.53,9357.36,0,1650480261
United States,1650480231,1650480231,-81.363,31.4257,6880.86,False,208.14,11.12,7.48,6667.5,0,1650480261
United Kingdom,1650480260,1650480261,-98.7289,29.3904,2788.92,False,144.41,353.66,13.66,2689.86,0,1650480261
United States,1650480261,1650480261,-85.0755,38.2037,10927.08,False,271.34,85.76,0,10668,0,1650480261
United States,1650480224,1650480261,-94.7762,33.0222,10355.58,False,253.26,81.59,7.15,10027.92,0,1650480261
Luxembourg,1650480261,1650480261,12.4053,55.4582,2286,False,138.45,215.17,9.43,2217.42,0,1650480261
United Arab Emirates,1650480261,1650480261,55.4648,25.1971,441.96,False,87.96,301.37,-4.23,472.44,0,1650480261
United States,1650480260,1650480261,-119.1407,34.5801,3710.94,False,171.53,120.26,-10.08,3634.74,0,1650480261
United States,1650480261,1650480261,-74.191,40.0987,281.94,False,29.44,264.99,-1.3,198.12,0,1650480261
United States,1650480254,1650480258,-80.2621,26.3689,3649.98,False,172.93,317.29,8.45,3474.72,0,1650480261
United States,1650480261,1650480261,-84.9721,35.7966,11285.22,False,224.28,348.36,-0.33,10972.8,0,1650480261
Singapore,1650480196,1650480196,83.4358,12.7198,,False,268.05,297.3,0,9753.6,0,1650480261
Luxembourg,1650480255,1650480260,-2.465,41.3322,10005.06,False,223.3,50.52,11.05,10096.5,0,1650480261
United States,1650480251,1650480251,-79.1841,38.0538,7856.22,False,248.13,87.86,-5.53,7627.62,0,1650480261
United States,1650480261,1650480261,-84.1358,30.6143,11666.22,False,235.7,167.91,0,11277.6,0,1650480261
Luxembourg,1650480261,1650480261,-7.329,40.0508,11033.76,False,216.18,39.98,0,10972.8,0,1650480261
United States,1650480261,1650480261,-77.6241,39.4496,3909.06,False,187.8,90.94,0.33,3825.24,0,1650480261
Luxembourg,1650480260,1650480261,-5.3806,41.4653,10965.18,False,218.71,59.15,0,10972.8,0,1650480261
Luxembourg,1650480261,1650480261,-4.2507,41.961,10309.86,False,216.11,57.94,0,10363.2,0,1650480261
Singapore,1650479975,1650479975,77.6633,21.2953,11841.48,False,263.79,118.41,0,11277.6,0,1650480261
United States,1650480260,1650480260,-78.7187,34.543,3345.18,False,162.59,111.53,-0.65,3200.4,0,1650480261
United States,1650480261,1650480261,-80.5349,35.6797,3093.72,False,144.82,197.15,-6.5,2941.32,0,1650480261
United States,1650480261,1650480261,-81.3727,28.4671,11064.24,False,233.02,335.75,0,10668,0,1650480261
United States,1650480261,1650480261,-85.5618,38.4623,716.28,False,62.32,2.84,-1.95,670.56,0,1650480261
United States,1650480261,1650480261,-82.3784,37.1314,13327.38,False,221.61,3.46,0,13106.4,0,1650480261
United States,1650480255,1650480255,-78.2814,36.7103,2217.42,False,59.92,15.95,0,2148.84,0,1650480261
United States,1650480261,1650480261,-122.1655,40.1872,10706.1,False,178.17,194.04,-0.33,10668,0,1650480261
Kingdom of the Netherlands,1650480261,1650480261,5.0493,50.007,11209.02,False,217.56,340.24,-5.85,11224.26,0,1650480261
United States,1650480261,1650480261,-84.9008,33.5996,6667.5,False,163.82,235.36,6.5,6416.04,0,1650480261
Germany,1650480118,1650480119,10.004,52.5894,114.3,False,45.84,80.96,-4.23,45.72,0,1650480261
United States,1650480261,1650480261,-83.9026,33.8752,3543.3,False,158.2,111.56,15.61,3444.24,0,1650480261
United States,,1650480248,,,,False,227.94,247.72,0,,0,1650480261
United States,1650480261,1650480261,-121.7553,37.2535,579.12,False,49.17,317.97,-1.63,601.98,0,1650480261
United States,1650480261,1650480261,-75.7802,39.5984,5052.06,False,203.45,35.74,-8.45,4953,0,1650480261
Brazil,1650480254,1650480261,-43.0831,-22.8648,495.3,False,70.12,284.44,-1.63,457.2,0,1650480261
Russian Federation,1650480261,1650480261,37.4636,55.9807,678.18,False,68.64,77.01,18.21,647.7,0,1650480261
Kingdom of the Netherlands,1650480260,1650480260,4.7517,52.2947,,True,15.43,56.25,,,0,1650480261
United States,1650480261,1650480261,-81.4635,29.8058,8900.16,False,137.86,147.5,0,8534.4,0,1650480261
United States,1650480260,1650480260,-83.9982,30.5478,8275.32,False,236.74,91.62,-10.73,7932.42,0,1650480261
